No.,Time,Source,Destination,Protocol,Length,Info
4007,12:10:26.855722492,142.251.46.238,144.38.239.87,QUIC,85,"Protected Payload (KP0), DCID=632531"
4008,12:10:27.111270804,142.250.191.78,144.38.239.87,TLSv1.3,85,Application Data
4009,12:10:27.113224040,144.38.239.87,142.250.191.78,TLSv1.3,85,Application Data
4010,12:10:27.186768372,142.250.191.78,144.38.239.87,TLSv1.3,85,Application Data
4011,12:10:27.251165006,144.38.239.87,142.250.191.78,QUIC,85,"Handshake, DCID=f22e808b0ac5c5df, SCID=a06b61"
4012,12:10:27.285191680,74.125.137.84,144.38.239.87,TLSv1.3,85,Application Data
4013,12:10:28.255567150,142.251.46.238,144.38.239.87,TLSv1.3,85,Application Data
4014,12:10:14.581288095,144.38.239.87,142.250.189.227,QUIC,87,"Protected Payload (KP0), DCID=f385c7b65dafd949"
4015,12:10:16.977592755,144.38.239.87,142.250.189.227,QUIC,87,"Protected Payload (KP0), DCID=f385c7b65dafd949"
4016,12:09:59.163004540,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4017,12:09:59.171534612,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4018,12:09:59.375389691,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4019,12:09:59.383833501,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4020,12:10:00.209331885,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4021,12:10:00.318888154,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4022,12:10:01.201820521,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4023,12:10:01.271087928,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4024,12:10:02.343787851,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4025,12:10:02.347047640,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4026,12:10:03.496909208,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4027,12:10:03.596607316,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4028,12:10:03.726996636,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4029,12:10:03.932293328,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4030,12:10:04.037564466,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4031,12:10:08.825892831,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4032,12:10:10.837873897,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4033,12:10:10.943861922,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4034,12:10:13.273006275,144.38.239.87,142.250.189.227,TLSv1.3,89,Application Data
4035,12:10:13.929159608,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4036,12:10:15.960384078,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4037,12:10:17.271097688,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4038,12:10:17.294396955,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4039,12:10:17.657401200,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4040,12:10:17.949683423,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4041,12:10:18.918326693,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4042,12:10:19.342860887,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4043,12:10:19.974669888,144.38.239.87,142.250.189.174,TLSv1.3,89,Application Data
4044,12:10:22.250841771,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4045,12:10:27.009074937,172.64.41.4,144.38.239.87,TLSv1.3,89,Application Data
4046,12:10:29.674973918,144.38.239.87,142.251.46.229,TLSv1.3,89,Application Data
4047,12:09:53.169507215,144.38.239.87,185.125.190.56,NTP,90,"NTP Version 4, client"
4048,12:09:53.375128543,185.125.190.56,144.38.239.87,NTP,90,"NTP Version 4, server"
4049,12:10:16.971008156,144.38.239.87,142.250.189.227,QUIC,91,"Protected Payload (KP0), DCID=f385c7b65dafd949"
4050,12:09:59.318600862,144.38.239.87,34.160.144.191,TLSv1.2,92,Application Data
4051,12:09:59.327243983,34.160.144.191,144.38.239.87,TLSv1.2,92,Application Data
4052,12:09:59.910750386,144.38.239.87,34.120.208.123,TLSv1.2,92,Application Data
4053,12:09:59.919698123,34.120.208.123,144.38.239.87,TLSv1.2,92,Application Data
4054,12:09:59.923425927,34.120.208.123,144.38.239.87,TLSv1.2,92,Application Data
4055,12:09:59.940646782,34.120.208.123,144.38.239.87,TLSv1.2,92,Application Data
4056,12:09:59.941188807,34.120.208.123,144.38.239.87,TLSv1.2,92,Application Data
4057,12:09:59.948839781,34.120.208.123,144.38.239.87,TLSv1.2,92,Application Data
4058,12:10:01.512029805,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4059,12:10:01.515350708,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4060,12:10:01.546722751,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4061,12:10:01.681419822,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4062,12:10:01.798503862,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4063,12:10:02.499961539,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4064,12:10:02.722800549,144.38.239.87,75.2.14.209,TLSv1.2,92,Application Data
4065,12:10:02.798960625,75.2.14.209,144.38.239.87,TLSv1.2,92,Application Data
4066,12:10:02.844253873,75.2.14.209,144.38.239.87,TLSv1.2,92,Application Data
4067,12:10:02.850657315,75.2.14.209,144.38.239.87,TCP,92,"[TCP Spurious Retransmission] 443  >  42822 [PSH, ACK] Seq=6844 Ack=1443 Win=69632 Len=38"
4068,12:10:03.612913431,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4069,12:10:03.723729229,144.38.239.87,3.225.191.45,TLSv1.2,92,Application Data
4070,12:10:03.779193561,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4071,12:10:03.785833392,3.225.191.45,144.38.239.87,TLSv1.2,92,Application Data
4072,12:10:03.845236292,3.225.191.45,144.38.239.87,TLSv1.2,92,Application Data
4073,12:10:03.851766435,144.38.239.87,99.83.186.201,TLSv1.2,92,Application Data
4074,12:10:03.911447889,99.83.186.201,144.38.239.87,TLSv1.2,92,Application Data
4075,12:10:04.001636020,52.0.106.38,144.38.239.87,TLSv1.2,92,Application Data
4076,12:10:04.004899333,52.0.106.38,144.38.239.87,TLSv1.2,92,Application Data
4077,12:10:04.031037761,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4078,12:10:04.044075154,3.225.191.45,144.38.239.87,TLSv1.2,92,Application Data
4079,12:10:04.060394534,144.38.239.87,54.219.48.74,TLSv1.2,92,Application Data
4080,12:10:04.089821962,54.219.48.74,144.38.239.87,TLSv1.2,92,Application Data
4081,12:10:04.139817428,144.38.239.87,18.210.100.185,TLSv1.2,92,Application Data
4082,12:10:04.201556899,18.210.100.185,144.38.239.87,TLSv1.2,92,Application Data
4083,12:10:04.201557213,18.210.100.185,144.38.239.87,TLSv1.2,92,Application Data
4084,12:10:04.654326272,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4085,12:10:04.874664405,144.38.239.87,18.233.16.252,TLSv1.2,92,Application Data
4086,12:10:04.933206099,18.233.16.252,144.38.239.87,TLSv1.2,92,Application Data
4087,12:10:04.936583358,18.233.16.252,144.38.239.87,TLSv1.2,92,Application Data
4088,12:10:04.943031337,18.233.16.252,144.38.239.87,TLSv1.2,92,Application Data
4089,12:10:04.949511799,18.233.16.252,144.38.239.87,TLSv1.2,92,Application Data
4090,12:10:04.971041794,18.233.16.252,144.38.239.87,TLSv1.2,92,Application Data
4091,12:10:05.112208007,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4092,12:10:05.181414060,3.224.51.227,144.38.239.87,TLSv1.2,92,Application Data
4093,12:10:05.325992718,3.225.191.45,144.38.239.87,TLSv1.2,92,Application Data
4094,12:10:05.325992813,3.225.191.45,144.38.239.87,TLSv1.2,92,Application Data
4095,12:10:05.684780405,18.233.16.252,144.38.239.87,TLSv1.2,92,Application Data
4096,12:10:05.684780480,18.233.16.252,144.38.239.87,TLSv1.2,92,Application Data
4097,12:10:11.243492817,74.125.137.84,144.38.239.87,TLSv1.3,92,Application Data
4098,12:09:59.298856725,144.38.239.87,144.38.53.11,DNS,93,Standard query 0xb775 A youtube.googleapis.com OPT
4099,12:09:59.314018679,144.38.239.87,172.64.41.4,TLSv1.3,93,Application Data
4100,12:09:59.318917886,144.38.239.87,172.64.41.4,TLSv1.3,93,Application Data
4101,12:09:59.362456537,34.117.237.239,144.38.239.87,TLSv1.3,93,Application Data
4102,12:09:59.363045264,144.38.239.87,34.117.237.239,TLSv1.3,93,Application Data
4103,12:09:59.480878258,144.38.239.87,34.120.237.76,TLSv1.3,93,Application Data
4104,12:09:59.502480019,144.38.239.87,34.120.237.76,TLSv1.3,93,Application Data
4105,12:09:59.911445173,144.38.239.87,34.120.115.102,TLSv1.3,93,Application Data
4106,12:10:00.763350044,144.38.239.87,34.120.115.102,TLSv1.3,93,Application Data
4107,12:10:00.798150469,144.38.239.87,34.120.237.76,TLSv1.3,93,Application Data
4108,12:10:04.776169629,144.38.239.87,34.120.237.76,TLSv1.3,93,Application Data
4109,12:10:05.789725113,144.38.239.87,34.120.237.76,TLSv1.3,93,Application Data
4110,12:10:06.807883341,144.38.239.87,34.120.237.76,TLSv1.3,93,Application Data
4111,12:10:10.820658202,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4112,12:10:11.246473142,74.125.137.84,144.38.239.87,TLSv1.3,93,Application Data
4113,12:10:11.246654535,144.38.239.87,74.125.137.84,TLSv1.3,93,Application Data
4114,12:10:11.386717227,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4115,12:10:11.386917579,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4116,12:10:11.696896774,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4117,12:10:12.266696959,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4118,12:10:12.351348690,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4119,12:10:12.420141504,142.250.189.227,144.38.239.87,TLSv1.3,93,Application Data
4120,12:10:12.421519706,144.38.239.87,142.250.189.227,TLSv1.3,93,Application Data
4121,12:10:12.481183688,144.38.239.87,142.250.189.227,TLSv1.3,93,Application Data
4122,12:10:12.535971754,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4123,12:10:12.536423549,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4124,12:10:13.205856195,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4125,12:10:13.206537955,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4126,12:10:13.303974611,144.38.239.87,142.250.189.227,TLSv1.3,93,Application Data
4127,12:10:13.394934056,142.251.32.35,144.38.239.87,TLSv1.3,93,Application Data
4128,12:10:13.398592631,144.38.239.87,142.251.32.35,TLSv1.3,93,Application Data
4129,12:10:13.465520308,144.38.239.87,142.251.32.35,TLSv1.3,93,Application Data
4130,12:10:13.490860394,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4131,12:10:13.491352198,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4132,12:10:13.571259276,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4133,12:10:13.571905700,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4134,12:10:13.705766399,142.251.32.33,144.38.239.87,TLSv1.3,93,Application Data
4135,12:10:13.707661719,144.38.239.87,142.251.32.33,TLSv1.3,93,Application Data
4136,12:10:13.763622723,144.38.239.87,142.251.32.33,TLSv1.3,93,Application Data
4137,12:10:13.893395870,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4138,12:10:13.895162179,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4139,12:10:13.991364161,74.125.137.84,144.38.239.87,TLSv1.3,93,Application Data
4140,12:10:13.992316211,144.38.239.87,74.125.137.84,TLSv1.3,93,Application Data
4141,12:10:14.300895356,144.38.239.87,142.251.214.142,TLSv1.3,93,Application Data
4142,12:10:14.443205486,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4143,12:10:14.443814595,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4144,12:10:14.961330474,142.250.191.36,144.38.239.87,TLSv1.3,93,Application Data
4145,12:10:14.961874046,144.38.239.87,142.250.191.36,TLSv1.3,93,Application Data
4146,12:10:15.046870958,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4147,12:10:15.047801991,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4148,12:10:15.219789253,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4149,12:10:15.220332010,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4150,12:10:15.298789620,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4151,12:10:15.337687528,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4152,12:10:15.337848752,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4153,12:10:15.513486930,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4154,12:10:15.513750669,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4155,12:10:15.584106637,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4156,12:10:15.584534304,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4157,12:10:15.683891335,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4158,12:10:15.684376449,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4159,12:10:15.751466101,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4160,12:10:15.751899235,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4161,12:10:16.000269501,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4162,12:10:16.063271145,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4163,12:10:16.063792234,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4164,12:10:16.225952446,142.251.46.238,144.38.239.87,TLSv1.3,93,Application Data
4165,12:10:16.226237802,144.38.239.87,142.251.46.238,TLSv1.3,93,Application Data
4166,12:10:16.408473098,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4167,12:10:16.408781091,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4168,12:10:16.465128330,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4169,12:10:16.465679629,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4170,12:10:16.533680784,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4171,12:10:16.828189195,172.217.12.106,144.38.239.87,TLSv1.3,93,Application Data
4172,12:10:16.829408033,144.38.239.87,172.217.12.106,TLSv1.3,93,Application Data
4173,12:10:16.971342165,144.38.239.87,142.250.189.225,TLSv1.3,93,Application Data
4174,12:10:16.996168399,172.217.12.106,144.38.239.87,TLSv1.3,93,Application Data
4175,12:10:16.996903070,144.38.239.87,172.217.12.106,TLSv1.3,93,Application Data
4176,12:10:17.012625368,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4177,12:10:17.013619813,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4178,12:10:17.022429360,144.38.239.87,142.250.189.225,TLSv1.3,93,Application Data
4179,12:10:17.082779834,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4180,12:10:17.083560718,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4181,12:10:17.150038621,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4182,12:10:17.150579671,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4183,12:10:17.199496682,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4184,12:10:17.199909899,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4185,12:10:17.267924024,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4186,12:10:17.268245862,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4187,12:10:17.307512947,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4188,12:10:17.307986876,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4189,12:10:17.355304758,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4190,12:10:17.357411472,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4191,12:10:17.391049788,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4192,12:10:17.391270395,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4193,12:10:17.430257909,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4194,12:10:17.430831768,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4195,12:10:17.436795395,142.251.46.234,144.38.239.87,TLSv1.3,93,Application Data
4196,12:10:17.437283595,144.38.239.87,142.251.46.234,TLSv1.3,93,Application Data
4197,12:10:17.456334915,142.250.191.74,144.38.239.87,TLSv1.3,93,Application Data
4198,12:10:17.457375028,144.38.239.87,142.250.191.74,TLSv1.3,93,Application Data
4199,12:10:17.462890187,172.217.12.106,144.38.239.87,TLSv1.3,93,Application Data
4200,12:10:17.463138324,144.38.239.87,172.217.12.106,TLSv1.3,93,Application Data
4201,12:10:17.472687076,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4202,12:10:17.473932154,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4203,12:10:17.511976277,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4204,12:10:17.512428203,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4205,12:10:17.549673512,142.250.191.74,144.38.239.87,TLSv1.3,93,Application Data
4206,12:10:17.549949902,144.38.239.87,142.250.191.74,TLSv1.3,93,Application Data
4207,12:10:17.553309794,144.38.239.87,142.250.191.74,TLSv1.3,93,Application Data
4208,12:10:17.556262473,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4209,12:10:17.556677319,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4210,12:10:17.569239322,142.251.46.234,144.38.239.87,TLSv1.3,93,Application Data
4211,12:10:17.569479506,144.38.239.87,142.251.46.234,TLSv1.3,93,Application Data
4212,12:10:17.599591357,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4213,12:10:17.599937414,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4214,12:10:17.663911620,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4215,12:10:17.664424570,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4216,12:10:17.749856228,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4217,12:10:17.750285654,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4218,12:10:17.798495974,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4219,12:10:17.798775543,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4220,12:10:17.821417473,144.38.239.87,142.251.46.234,TLSv1.3,93,Application Data
4221,12:10:17.915456238,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4222,12:10:17.915916991,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4223,12:10:18.041431536,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4224,12:10:18.152228190,144.38.239.87,142.251.46.174,TLSv1.3,93,Application Data
4225,12:10:18.433271282,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4226,12:10:18.433585481,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4227,12:10:18.490923212,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4228,12:10:18.491549753,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4229,12:10:18.562341747,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4230,12:10:18.562969264,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4231,12:10:18.662714476,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4232,12:10:18.663244389,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4233,12:10:18.748173379,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4234,12:10:18.849714810,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4235,12:10:18.850549673,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4236,12:10:18.938517033,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4237,12:10:19.004768290,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4238,12:10:19.005673589,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4239,12:10:19.061465698,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4240,12:10:19.061909512,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4241,12:10:19.073146116,142.251.46.202,144.38.239.87,TLSv1.3,93,Application Data
4242,12:10:19.073532436,144.38.239.87,142.251.46.202,TLSv1.3,93,Application Data
4243,12:10:19.115347555,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4244,12:10:19.115858521,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4245,12:10:19.154385553,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4246,12:10:19.154925825,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4247,12:10:19.200276689,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4248,12:10:19.200651929,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4249,12:10:19.268262763,144.38.239.87,142.251.214.142,TLSv1.3,93,Application Data
4250,12:10:19.300399925,142.251.46.202,144.38.239.87,TLSv1.3,93,Application Data
4251,12:10:19.301218541,144.38.239.87,142.251.46.202,TLSv1.3,93,Application Data
4252,12:10:19.379626758,142.251.46.202,144.38.239.87,TLSv1.3,93,Application Data
4253,12:10:19.380292577,144.38.239.87,142.251.46.202,TLSv1.3,93,Application Data
4254,12:10:19.435241920,144.38.239.87,142.251.214.142,TLSv1.3,93,Application Data
4255,12:10:19.446078502,142.251.46.202,144.38.239.87,TLSv1.3,93,Application Data
4256,12:10:19.446847286,144.38.239.87,142.251.46.202,TLSv1.3,93,Application Data
4257,12:10:19.462324445,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4258,12:10:19.462633324,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4259,12:10:19.495973916,142.250.189.170,144.38.239.87,TLSv1.3,93,Application Data
4260,12:10:19.496445558,144.38.239.87,142.250.189.170,TLSv1.3,93,Application Data
4261,12:10:19.738987683,144.38.239.87,142.251.214.142,TLSv1.3,93,Application Data
4262,12:10:19.869386656,142.251.214.142,144.38.239.87,TLSv1.3,93,Application Data
4263,12:10:19.869810392,144.38.239.87,142.251.214.142,TLSv1.3,93,Application Data
4264,12:10:19.929719110,142.250.189.174,144.38.239.87,TLSv1.3,93,Application Data
4265,12:10:19.930139216,144.38.239.87,142.250.189.174,TLSv1.3,93,Application Data
4266,12:10:19.982439651,144.38.239.87,142.250.189.174,TLSv1.3,93,Application Data
4267,12:10:20.061239242,142.251.214.142,144.38.239.87,TLSv1.3,93,Application Data
4268,12:10:20.061756078,144.38.239.87,142.251.214.142,TLSv1.3,93,Application Data
4269,12:10:20.136016328,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4270,12:10:20.136553130,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4271,12:10:20.308190826,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4272,12:10:20.308569766,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4273,12:10:21.095642006,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4274,12:10:21.095887288,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4275,12:10:21.437651935,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4276,12:10:21.438017394,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4277,12:10:22.174240961,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4278,12:10:22.174573585,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4279,12:10:22.374256802,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4280,12:10:22.374519092,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4281,12:10:23.155843130,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4282,12:10:23.156077968,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4283,12:10:23.329374401,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4284,12:10:23.330052684,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4285,12:10:24.203800814,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4286,12:10:24.204059679,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4287,12:10:24.433765851,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4288,12:10:24.434285697,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4289,12:10:25.144533769,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4290,12:10:25.144822189,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4291,12:10:25.327682825,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4292,12:10:25.328313405,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4293,12:10:26.280527564,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4294,12:10:26.280797299,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4295,12:10:26.652011891,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4296,12:10:26.652391083,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4297,12:10:26.969951713,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4298,12:10:26.970230678,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4299,12:10:27.186768958,142.250.191.78,144.38.239.87,TLSv1.3,93,Application Data
4300,12:10:27.187310470,144.38.239.87,142.250.191.78,TLSv1.3,93,Application Data
4301,12:10:27.257195726,144.38.239.87,142.250.191.78,TLSv1.3,93,Application Data
4302,12:10:27.285191705,74.125.137.84,144.38.239.87,TLSv1.3,93,Application Data
4303,12:10:27.286734817,144.38.239.87,74.125.137.84,TLSv1.3,93,Application Data
4304,12:10:27.781779552,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4305,12:10:27.782282287,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4306,12:10:27.984472640,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4307,12:10:27.984862129,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4308,12:10:28.255567454,142.251.46.238,144.38.239.87,TLSv1.3,93,Application Data
4309,12:10:28.256007543,144.38.239.87,142.251.46.238,TLSv1.3,93,Application Data
4310,12:10:28.937687172,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4311,12:10:28.938226801,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4312,12:10:28.982220092,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4313,12:10:28.982917080,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4314,12:10:29.079671741,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4315,12:10:29.080594223,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4316,12:10:29.145208091,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4317,12:10:29.145625759,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
4318,12:10:29.223186509,142.251.46.229,144.38.239.87,TLSv1.3,93,Application Data
4319,12:10:29.223770905,144.38.239.87,142.251.46.229,TLSv1.3,93,Application Data
